$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.5.1.023 -Stub         OCT 13, 2014; 10:45:28
                                                                                
*RUN   1        : DRYLAND  - 0 KG N/HA      CSCER045 KSAS8101    1              
 MODEL          : CSCER045 - Wheat                                              
 EXPERIMENT     : KSAS8101 WH                                                   
 DATA PATH      :                                                               
 TREATMENT  1   : DRYLAND  - 0 KG N/HA      CSCER045                            
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNW0D SNW1D  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 1982 105   191   181  24.2 -20.0 26.02  9.86  0.49  1.88  73.8  0.79 0.092  0.89  1124     9   174   941   283   657     0  0.00     0     0   547     0 61.43 52.37  58.2     0     0  1136   281  0.93  0.76  81.6  49.1  2.60  0.00  0.00  0.00  0.31  0.31  0.31   0.4  0.00  0.28  0.00  0.27
 1982 106   192   182  18.4 -20.0 26.30 10.05  0.51  1.82  35.8  0.85 0.098  0.94  1155     9   178   968   304   664     0  0.00     0     0   549     0 61.75 53.76  56.7     0     0  1182   278  0.95  0.76  81.2  99.9  5.88  0.00  0.00  0.00  0.33  0.33  0.33   0.5  0.00  0.00  0.00  0.27
 1982 107   193   183  10.0 -20.0 26.52 10.16  0.53  1.82 120.8  0.88 0.102  0.98  1262     9   194  1059   319   740     0  0.00     0     0   620     0 62.87 55.18  58.6     0     0  1218   276  0.96  0.76  79.2  38.1  2.13  0.00  0.00  0.00  0.33  0.33  0.33   0.5  0.00  0.00  0.00  0.27
 1982 108   194   184  12.2 -20.0 26.79 10.28  0.54  1.81 115.7  0.92 0.108  1.03  1364     9   208  1146   337   809     0  0.00     0     0   684     0 64.24 56.73  59.6     0     0  1263   274  0.97  0.76  77.2  35.8  2.22  0.00  0.00  0.00  0.34  0.34  0.34   0.4  0.00  0.00  0.00  0.26
 1982 109   195   185  15.3 -20.0 27.13 10.44  0.56  1.78 114.3  0.98 0.115  1.09  1464     9   223  1232   358   873     0  0.00     0     0   740     0 65.95 58.40  60.1     0     0  1317   272  0.98  0.76  77.9  34.7  2.28  0.00  0.00  0.00  0.35  0.35  0.35   0.3  0.00  0.00  0.00  0.26
 1982 110   196   186   6.7 -20.0 27.13 10.51  0.57  1.73 119.6  0.99 0.117  1.11  1570     9   238  1323   366   956     0  0.00     0     0   822     0 66.47 60.18  62.1     0     0  1317   271  0.99  0.76 119.9  60.1  3.29  0.00  0.00  0.00  0.36  0.36  0.36   0.7  0.00  0.33  0.00  0.00
 1982 111   197   187   7.0 -20.0 27.13 10.59  0.58  1.78 114.3  1.01 0.119  1.13  1671     9   252  1410   374  1035     0  0.00     0     0   898     0 67.00 62.09  63.7     0     0  1317   270  0.99  0.77 107.7  56.0  3.64  0.00  0.00  0.00  0.34  0.34  0.34   1.1  0.00  0.30  0.00  0.00
 1982 112   198   188   8.6 -20.0 27.13 10.68  0.59  1.86 141.7  1.04 0.123  1.16  1797     9   269  1518   387  1131     0  0.00     0     0   990     0 67.66 64.10  65.2     0     0  1317   269  1.00  0.77 101.4  42.8  3.13  0.00  0.00  0.00  0.32  0.32  0.32   0.9  0.00  0.14  0.00  0.00
 1982 113   199   189  11.7 -20.0 27.13 10.80  0.60  1.94 129.2  1.09 0.130  1.22  1912     9   285  1618   408  1209     0  0.00     0     0  1060     0 68.57 66.26  65.5     0     0  1317   267  1.01  0.78  97.8  43.6  3.53  0.00  0.00  0.00  0.29  0.29  0.29   0.6  0.00  0.00  0.00  0.00
 1982 114   200   190  16.4 -20.0 27.13 10.97  0.63  1.96 117.1  1.16 0.140  1.30  2015     9   298  1708   438  1269     0  0.00     0     0  1108     0 69.83 68.54  64.9     0     0  1317   265  1.02  0.78  94.7  43.1  3.81  0.00  0.00  0.00  0.28  0.28  0.28   0.4  0.00  0.00  0.00  0.00
 1982 115   201   191  13.1 -20.0 27.13 11.11  0.64  1.91  73.1  1.22 0.148  1.36  2078     9   305  1764   463  1300     0  0.00     0     0  1130     0 70.84 70.92  64.1     0     0  1317   263  1.03  0.78  93.6  72.4  6.78  0.00  0.00  0.00  0.30  0.30  0.30   0.4  0.00  0.00  0.00  0.00
 1982 116   202   192  14.1 -20.0 30.44 11.26  0.66  1.91 157.9  1.27 0.157  1.43  2212     9   324  1879   489  1391     0  0.00     0     0  1209     0 74.06 73.36  64.3     0     0  1292   261  1.04  0.78  89.4  30.7  3.09  0.00  0.00  0.00  0.30  0.30  0.30   0.2  0.00  0.00  0.00  0.00
 1982 117   203   193  10.6 -20.0 30.94 11.37  0.67  1.84  46.3  1.31 0.162  1.47  2246     9   327  1910   507  1403     0  0.00     0     0  1216     0 76.52 75.95  63.7     0     0  1274   258  1.05  0.78 127.4  99.9 11.85  0.00  0.00  0.00  0.32  0.32  0.32   0.4  0.00  0.00  0.00  0.00
 1982 118   204   194   8.4 -20.0 31.33 11.46  0.67  1.86   9.3  1.31 0.163  1.48  2247     9   326  1912   511  1401     0  0.00     0     0  1214     0 78.49 78.57  63.5     0     0  1260   257  1.06  0.78 125.2  99.9 15.00  0.00  0.00  0.00  0.32  0.32  0.32   1.1  0.00  0.16  0.00  0.00
 1982 119   205   195  10.0 -20.0 31.79 11.57  0.68  1.93  44.0  1.35 0.169  1.52  2279     9   329  1942   528  1414     0  0.00     0     0  1219     0 80.86 81.17  62.8     0     0  1243   256  1.07  0.79 128.7  99.9 13.22  0.00  0.00  0.00  0.29  0.29  0.29   0.1  0.00  0.00  0.00  0.00
 1982 120   206   196  13.9 -20.0 32.44 11.71  0.70  1.88  67.5  1.40 0.177  1.58  2331     9   335  1987   550  1436     0  0.00     0     0  1231     0 84.20 83.80  61.9     0     0  1220   254  1.08  0.79 121.6  97.6  7.76  0.00  0.00  0.00  0.31  0.31  0.31   0.2  0.00  0.00  0.00  0.00
 1982 121   207   197  16.1 -20.0 33.20 11.88  0.71  1.85  88.0  1.45 0.187  1.64  2399     9   343  2047   577  1470     0  0.00     0     0  1250     0 88.17 86.48  61.1     0     0  1194   252  1.09  0.79 113.0  64.6  5.63  0.00  0.00  0.00  0.32  0.32  0.32   0.0  0.00  0.00  0.00  0.00
 1982 122   208   198  18.0 -20.0 34.04 12.07  0.72  1.77 109.3  1.51 0.197  1.71  2486     9   354  2123   605  1518     0  0.00     0     0  1281     0 92.71 89.22  60.4     0     0  1166   250  1.11  0.79 108.5  45.9  4.26  0.00  0.00  0.00  0.35  0.35  0.35   0.1  0.00  0.00  0.00  0.00
 1982 123   209   199  22.0 -20.0 35.07 12.30  0.74  1.72 122.3  1.57 0.209  1.78  2583     9   367  2207   635  1572     0  0.00     0     0  1317     0 98.33 92.05  59.7     0     0  1134   247  1.13  0.79 105.1  35.5  3.51  0.00  0.00  0.00  0.37  0.37  0.37   0.1  0.00  0.13  0.00  0.00
 1982 124   210   200  24.5 -20.0 36.21 12.56  0.75  1.66 139.9  1.61 0.218  1.83  2694     9   381  2303   660  1644     0  0.00     0     0  1375     0 104.7 94.99  59.7     0     0  1099   244  1.15  0.79 100.9  27.5  2.94  0.00  0.00  0.00  0.39  0.39  0.39   0.1  0.00  0.30  0.00  0.00
 1982 125   211   201  18.0 -20.0 37.06 12.75  0.75  1.63  32.2  1.63 0.222  1.85  2709     9   382  2318   674  1644     0  0.00     0     0  1374     0 109.5 98.03  59.3     0     0  1074   241  1.16  0.80 100.6  99.9 14.68  0.00  0.00  0.00  0.40  0.40  0.40   0.2  0.00  0.00  0.00  0.00
 1982 126   212   202  10.9 -20.0 37.57 12.86  0.76  1.66  88.5  1.66 0.229  1.89  2781     9   390  2382   693  1690     0  0.00     0     0  1410     0 112.3 101.1  59.2     0     0  1060   239  1.17  0.80 128.0  74.6  6.54  0.00  0.00  0.00  0.39  0.39  0.39   0.3  0.00  0.00  0.00  0.00
 1982 127   213   203  14.4 -20.0 38.24 13.02  0.76  1.68 167.7  1.70 0.238  1.93  2924     9   406  2508   713  1795     0  0.00     0     0  1496     0 116.2 104.2  59.7     0     0  1041   238  1.18  0.80 123.7  34.2  3.16  0.00  0.00  0.00  0.38  0.38  0.38   0.2  0.00  0.00  0.00  0.00
 1982 128   214   204  20.5 -20.0 39.20 13.23  0.77  1.66 172.2  1.75 0.252  2.00  3066     9   423  2634   743  1891     0  0.00     0     0  1565     0 121.7 107.5  59.4     0     0  1016   236  1.20  0.80 114.2  27.1  2.83  0.00  0.00  0.00  0.39  0.39  0.39   0.3  0.00  0.04  0.00  0.00
 1982 129   215   205  22.5 -20.0 40.29 13.47  0.78  1.66 156.5  1.80 0.265  2.06  3193     9   438  2746   772  1974     0  0.00     0     0  1621     0 127.8 110.8  59.0     0     0   989   233  1.22  0.81 109.8  27.6  3.13  0.00  0.00  0.00  0.39  0.39  0.39   0.1  0.00  0.17  0.00  0.00
 1982 130   216   206  22.5 -20.0 41.47 13.47  0.78  1.63 114.5  1.77 0.280  2.05  3287     9   447  2831   766  2056     0  0.00     0     0  1646     9 127.8 114.3  58.3     0     0   963   231  1.23  0.81 106.8  36.4  4.39  0.00  0.00  0.00  0.40  0.40  0.40   0.3  0.00  0.17  0.00  0.00
 1982 131   217   207  22.0 -20.0 42.63 13.47  0.77  1.71 147.4  1.74 0.299  2.04  3412     9   460  2943   760  2166     0  0.00     0     0  1679    18 127.8 117.9  57.4     0     0   940   229  1.25  0.82 103.8  28.9  3.66  0.00  0.00  0.00  0.37  0.37  0.37   0.4  0.00  0.13  0.00  0.00
 1982 132   218   208  18.9 -20.0 43.62 13.47  0.77  1.79  70.4  1.71 0.308  2.02  3467     9   463  2995   755  2214     0  0.00     0     0  1693    26 127.8 121.6  57.0     0     0   920   227  1.27  0.83 129.1  84.8  8.87  0.00  0.00  0.00  0.34  0.34  0.34   0.9  0.00  0.00  0.00  0.00
 1982 133   219   209  20.0 -20.0 44.68 13.47  0.76  1.89  78.1  1.69 0.318  2.00  3529     9   467  3053   749  2270     0  0.00     0     0  1710    34 127.8 125.3  56.6     0     0   900   225  1.28  0.84 126.9  77.2  8.28  0.00  0.00  0.00  0.31  0.31  0.31   1.3  0.00  0.00  0.00  0.00
 1982 134   220   210  17.8 -20.0 45.61 13.47  0.76  1.99  87.9  1.66 0.330  1.99  3601     9   471  3121   745  2335     0  0.00     0     0  1730    41 127.8 129.0  56.2     0     0   883   223  1.30  0.85 125.0  74.4  8.17  0.00  0.00  0.00  0.27  0.27  0.27   1.0  0.00  0.00  0.00  0.00
 1982 135   221   211  17.8 -20.0 46.54 13.47  0.75  2.09 210.2  1.64 0.360  2.00  3789     9   486  3294   739  2507     0  0.00     0     0  1781    47 127.8 132.8  54.9     0     0   866   222  1.31  0.85 130.6  33.8  3.59  0.00  0.00  0.00  0.23  0.23  0.23   0.3  0.00  0.00  0.00  0.00
 1982 136   222   212  19.5 -20.0 47.57 13.47  0.75  2.16  92.7  1.61 0.372  1.99  3865     9   490  3367   733  2579     0  0.00     0     0  1802    55 127.8 136.7  54.4     0     0   849   220  1.33  0.86 129.5  76.9  8.49  0.00  0.00  0.00  0.21  0.21  0.21   2.0  0.00  0.00  0.00  0.00
 1982 137   223   213  19.5 -20.0 48.59 13.47  0.74  2.27 139.6  1.59 0.392  1.98  3987     9   497  3481   727  2692     0  0.00     0     0  1836    62 127.8 140.6  53.7     0     0   832   219  1.35  0.87 130.1  53.6  5.94  0.00  0.00  0.00  0.17  0.17  0.17   0.0  0.00  0.00  0.00  0.00
 1982 138   224   214  20.3 -20.0 49.66 13.47  0.74  2.35 218.8  1.56 0.424  1.99  4184     9   509  3666   721  2788     0  0.00    88    88  1891    70 127.8 144.6  52.6     0     0   815   217  1.36  0.88 126.0  33.4  3.87  0.00  0.00  0.00  0.14  0.14  0.14   1.0  0.00  0.02  0.00  0.00
 1982 139   225   215  23.6 -20.0 53.43 13.47  0.73  2.46 212.7  1.53 0.456  1.99  4374     9   519  3846   713  2765     0  0.00   290   174  1944    78 127.8 148.7  51.6     0     0   796   215  1.38  0.89 121.6  32.8  4.03  0.00  0.00  0.00  0.10  0.10  0.10   0.0  0.00  0.24  0.00  0.00
 1982 140   226   216  21.1 -20.0 57.65 13.47  0.72  2.53 129.9  1.51 0.475  1.99  4488     9   522  3957   709  2730     0  0.00   434   227  1976    85 127.8 152.8  51.0     0     0   781   213  1.40  0.91 119.5  57.3  7.31  0.00  0.00  0.00  0.07  0.07  0.07   1.3  0.00  0.07  0.00  0.00
 1982 141   227   217  18.0 -20.0 63.14 13.47  0.72  2.58 195.2  1.49 0.505  2.00  4667     9   526  4132   705  2781     0  0.00   556   310  2027    90 127.8 157.0  50.1     0     0   768   212  1.41  0.93 138.6  48.1  5.32  0.00  0.00  0.00  0.05  0.05  0.05   1.0  0.00  0.00  0.00  0.00
 1982 142   228   218  16.1 -20.0 70.19 13.47  0.72  2.63 159.7  1.48 0.531  2.01  4813     9   527  4277   702  2796     0  0.00   684   379  2069    95 127.8 161.2  49.5     0     0   757   210  1.43  0.95 134.7  60.5  6.94  0.00  0.00  0.00  0.03  0.03  0.03   1.2  0.00  0.00  0.00  0.00
 1982 143   229   219  18.0 -20.0 71.58 13.47  0.71  2.67 220.4  1.46 0.567  2.03  5020     9   527  4483   697  2865     2  0.00   818   477  2128   100 127.8 165.4  48.6 10873 .0000   746   209  1.44  0.96 127.1  40.1  4.88  0.00  0.00  0.00  0.02  0.02  0.02   0.6  0.00  0.00  0.00  0.00
 1982 144   230   220  18.7 -20.0 73.01 13.47  0.71  2.71  88.7  1.44 0.565  2.01  5097     9   524  4564   693  2848    16  0.00   901   491  2198   106 127.8 169.6  49.5 10873 .0001   734   208  1.46  0.98 126.0  99.9 12.39  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 1982 145   231   221  20.0 -20.0 74.55 13.47  0.70  2.72 131.6  1.42 0.564  1.98  5216     9   521  4685   688  2918    45  0.01   923   520  2294   112 127.8 173.8  50.7 10873 .0004   723   206  1.47  0.98 140.5  73.9  8.10  0.00  0.00  0.00  0.00  0.00  0.00   1.7  0.00  0.00  0.00  0.00
 1982 146   232   222  16.4 -20.0 75.81 13.47  0.70  2.72 241.3  1.40 0.563  1.97  5445     9   520  4916   685  3066    81  0.02   968   556  2492   116 127.8 178.0  52.8 10873 .0007   713   205  1.49  0.98 154.7  47.3  4.69  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 1982 147   233   223  18.4 -20.0 77.22 13.47  0.69  2.72 266.4  1.39 0.561  1.95  5699     9   519  5170   680  3221   132  0.03  1016   607  2698   121 127.8 182.1  54.9 10873 .0012   704   204  1.50  0.98 149.4  39.2  4.01  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 1982 148   234   224  23.3 -20.0 79.02 13.47  0.69  2.71 145.3  1.36 0.560  1.92  5830     9   517  5304   674  3261   213  0.04  1029   688  2755   128 127.8 186.3  55.5 10873 .0020   692   202  1.52  0.98 137.4  60.3  6.70  0.00  0.00  0.00  0.00  0.00  0.00   0.3  0.00  0.22  0.00  0.00
 1982 149   235   225  21.4 -20.0 80.17 13.47  0.68  2.62 205.7  1.34 0.558  1.90  6022     9   515  5497   669  3337   306  0.06  1053   781  2859   133 127.8 190.4  56.5 10873 .0028   682   201  1.54  0.98 155.8  48.6  4.74  0.00  0.00  0.00  0.04  0.04  0.04   0.1  0.00  0.09  0.00  0.00
 1982 150   236   226  20.5 -20.0 80.58 13.47  0.68  2.42 144.8  1.33 0.557  1.89  6154     9   513  5632   669  3360   407  0.07  1059   882  2894   136 127.8 194.6  56.9 10873 .0037   673   199  1.56  0.98 148.7  61.7  6.29  0.00  0.00  0.00  0.11  0.11  0.11   0.0  0.00  0.04  0.00  0.00
 1982 151   237   227  17.8 -20.0 80.94 13.47  0.68  2.11 102.4  1.33 0.556  1.88  6245     9   510  5726   670  3362   494  0.09  1060   969  2902   139 127.8 198.7  57.0 10873 .0045   665   198  1.57  0.98 153.8  84.0  8.23  0.00  0.00  0.00  0.22  0.22  0.22   0.0  0.00  0.00  0.00  0.00
 1982 152   238   228  12.8 -20.0 81.19 13.47  0.67  1.82 174.7  1.32 0.555  1.88  6409     9   508  5892   672  3449   544  0.09  1086  1019  3019   141 127.8 202.7  58.0 10873 .0050   660   197  1.58  0.98 139.1  42.1  4.53  0.00  0.00  0.00  0.33  0.33  0.33   1.0  0.00  0.00  0.00  0.00
 1982 153   239   229  15.2 -20.0 81.50 13.47  0.67  1.89  68.9  1.31 0.554  1.87  6468     9   505  5954   671  3441   616  0.10  1084  1091  3011   143 127.8 206.8  57.9 10873 .0057   654   196  1.59  0.98 137.6  99.9 11.54  0.00  0.00  0.00  0.30  0.30  0.30   0.0  0.00  0.00  0.00  0.00
 1982 154   240   230  15.0 -20.0 81.80 13.47  0.67  1.63  41.1  1.31 0.553  1.86  6499     9   501  5989   671  3413   685  0.11  1075  1160  2977   145 127.8 210.8  57.7 10873 .0063   648   195  1.61  0.98 137.8  99.9 15.00  0.00  0.00  0.00  0.40  0.40  0.40   0.2  0.00  0.00  0.00  0.00
 1982 155   241   231  17.0 -20.0 82.14 13.47  0.67  1.43  68.6  1.30 0.552  1.85  6558     9   498  6050   671  3395   768  0.13  1070  1243  2957   147 127.8 214.8  57.6 10873 .0071   642   194  1.62  0.98 138.0  77.5  8.28  0.00  0.00  0.00  0.47  0.47  0.47   0.0  0.00  0.00  0.00  0.00
 1982 156   242   232  17.8 -20.0 82.49 13.47  0.67  1.17  83.5  1.29 0.551  1.84  6630     9   495  6126   671  3384   855  0.14  1067  1330  2946   149 127.8 218.8  57.5 10873 .0079   635   193  1.63  0.98 134.3  49.6  5.41  0.00  0.00  0.00  0.57  0.57  0.57   0.1  0.00  0.00  0.00  0.00
 1982 157   243   233  25.5 -20.0 83.00 13.47  0.65  0.91  56.7  1.25 0.549  1.80  6674     9   492  6173   653  3328   980  0.16  1052  1456  2877   160 127.8 222.8  57.2 10873 .0090   626   192  1.66  0.98 130.9  47.7  5.30  0.00  0.00  0.00  0.65  0.65  0.65   0.1  0.05  0.37  0.00  0.00
 1982 158   244   234  20.2 -20.0 83.41 13.47  0.65  0.80  66.8  1.22 0.548  1.77  6730     9   489  6232   643  3303  1072  0.17  1046  1548  2850   168 127.8 226.7  57.1 10873 .0099   619   190  1.67  0.98 139.7  41.7  4.32  0.00  0.00  0.00  0.71  0.71  0.71   0.2  0.00  0.02  0.00  0.00
 1982 159   245   235  25.8 -20.0 83.93 13.47  0.61  0.61  40.3  1.11 0.546  1.65  6757     9   485  6263   587  3293  1136  0.18  1052  1611  2843   195 127.8 230.6  57.6 10873 .0104   610   189  1.69  0.98 135.8  46.2  4.89  0.00  0.00  0.00  0.76  0.76  0.76   0.2  0.08  0.39  0.00  0.00
 1982 160   246   236  22.8 -20.0 84.38 13.47  0.53  0.55  41.8  0.89 0.545  1.43  6788     9   482  6297   476  3298  1207  0.19  1070  1682  2857   246 127.8 234.5  59.0 10873 .0111   602   187  1.71  0.98 149.6  47.5  4.53  0.00  0.00  0.00  0.80  0.80  0.80   0.3  0.00  0.18  0.00  0.00
 1982 161   247   237  16.4 -20.0 84.71 13.47  0.39  0.46  35.6  0.58 0.544  1.13  6814     9   478  6326   314  3341  1246  0.20  1107  1721  2918   319 127.8 238.4  61.3 10873 .0115   596   186  1.73  0.98 142.3  49.8  4.95  0.00  0.00  0.00  0.83  0.83  0.83   0.1  0.00  0.00  0.00  0.00
 1982 162   248   238  18.0 -20.0 85.07 13.47  0.17  0.38   8.9  0.21 0.543  0.76  6813     9   475  6329   116  3377  1284  0.20  1147  1759  2968   405 127.8 242.2  64.0 10873 .0118   590   185  1.74  0.98 140.6  99.9 15.00  0.00  0.00  0.00  0.86  0.86  0.86   0.2  0.00  0.00  0.00  0.00
 1982 163   249   239  19.8 -20.0 85.46 13.47  0.00  0.32   6.0  0.00 0.542  0.54  6808     9   471  6328     0  3375  1335  0.21  1164  1810  2967   455 127.8 246.0  65.4 10873 .0123   583   -99  1.76  0.98 139.8  99.9 15.00  0.00  0.00  0.00  0.88  0.88  0.88   0.3  0.00  0.00  0.00  0.00
 1982 164   250   240  20.9 -20.0 85.88 13.47  0.00  0.00   0.0  0.00 0.541  0.54  6804     9   467  6328     0  3346  1372  0.22  1155  1847  2929   455 127.8 249.8  65.1 10873 .0126   576   -99  1.76  0.98 139.0  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.2  0.00  0.06  0.00  0.00
 1982 165   251   241  23.9 -20.0 86.36 13.47  0.00  0.00   0.0  0.00 0.539  0.54  6801     9   463  6328     0  3323  1403  0.22  1148  1878  2899   455 127.8 253.5  64.8 10873 .0129   568   -99  1.76  0.98 138.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.2  0.00  0.26  0.00  0.00
 1982 166   252   242  22.5 -20.0 86.81 13.47  0.00  0.00   0.0  0.00 0.538  0.54  6797     9   460  6328     0  3311  1418  0.22  1144  1893  2884   455 127.8 257.2  64.7 10873 .0130   560   -99  1.76  0.98 156.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.1  0.00  0.17  0.00  0.00
 1982 167   253   243  18.6 -20.0 87.18 13.47  0.00  0.00   0.0  0.00 0.537  0.54  6793     9   456  6328     0  3276  1464  0.23  1134  1939  2838   455 127.8 260.9  64.4 10873 .0135   554   -99  1.76  0.98 150.5  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.4  0.00  0.00  0.00  0.00
 1982 168   254   244  21.1 -20.0 87.60 13.47  0.00  0.00   0.0  0.00 0.536  0.54  6790     9   452  6328     0  3270  1472  0.23  1132  1947  2830   455 127.8 264.5  64.3 10873 .0135   547   -99  1.76  0.98 143.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.1  0.00  0.07  0.00  0.00
 1982 169   255   245  21.1 -20.0 88.02 13.47  0.00  0.00   0.0  0.00 0.534  0.53  6786     9   449  6328     0  3259  1486  0.23  1129  1961  2816   455 127.8 268.1  64.2 10873 .0137   540   -99  1.76  0.98 140.4  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.1  0.00  0.07  0.00  0.00
 1982 170   256   246  19.2 -20.0 88.41 13.47  0.00  0.00   0.0  0.00 0.531  0.53  6782     9   445  6328     0  3229  1511  0.24  1125  1986  2791   463 127.8 271.7  64.1 10873 .0139   534   -99  1.76  0.98 139.5  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.2  0.00  0.00  0.00  0.00
 1982 171   257   247  22.8 -19.7 88.86 13.47  0.00  0.00   0.0  0.00 0.528  0.53  6779     9   442  6328     0  3205  1527  0.24  1125  2002  2775   472 127.8 275.3  64.1 10873 .0140   527   -99  1.76  0.98 138.8  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.1  0.00  0.18  0.00  0.00
 1982 172   258   248  22.2 -16.9 89.31 13.47  0.00  0.00   0.0  0.00 0.524  0.52  6775     9   438  6328     0  3161  1568  0.25  1118  2043  2734   481 127.8 278.8  63.9 10873 .0144   520   -99  1.76  0.98 138.1  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.3  0.00  0.15  0.00  0.00
 1982 173   259   249  20.8 -14.4 89.72 13.47  0.00  0.00   0.0  0.00 0.521  0.52  6772     9   435  6328     0  3133  1590  0.25  1115  2065  2711   490 127.8 282.3  63.8 10873 .0146   514   -99  1.76  0.98 149.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.2  0.00  0.06  0.00  0.00
 1982 174   260   250  21.7 -12.1 90.40 13.47  0.00  0.00   0.0  0.00 0.517  0.52  6768     9   431  6328     0  3083  1640  0.26  1106  2115  2662   499 127.8 285.8  63.5 10873 .0151   507   -99  1.76  0.98 146.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.4  0.00  0.11  0.00  0.00

*DSSAT Cropping System Model Ver. 4.5.1.023 -Stub         OCT 13, 2014; 10:45:28
                                                                                
*RUN   5        : IRRIGATED - 60 KG N/HA    CSCER045 KSAS8101    5              
 MODEL          : CSCER045 - Wheat                                              
